 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received.1,Date resolved.1,Resolution time(in days),Year,QTR (US FLY),Consumer disputed
1809721,"Carrington Mortgage Holdings, LLC.",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",IL,Web,1/3/2016,1/3/2016,Yes,No,Illinois,3/1/2016,3/1/2016,0,2016,Q1,0
414274,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",,Fax,05/22/2013,05/24/2013,Yes,No,,5/22/2013,5/24/2013,2,2013,Q2,0
2022255,American Honda Finance Corporation,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,NJ,Web,07/20/2016,07/20/2016,Yes,No,New Jersey,7/20/2016,7/20/2016,0,2016,Q3,0
1734442,Commerce Bank,Conta Bancária ou Serviço Bancário,Depósitos e saques,MO,Web,8/1/2016,8/1/2016,Yes,No,Missouri,1/8/2016,1/8/2016,0,2016,Q1,0
1083291,PNC Bank N.A.,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NY,Email,10/23/2014,10/27/2014,Yes,No,New York,10/23/2014,10/27/2014,4,2014,Q4,0
493186,U.S. Bancorp,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NC,Phone,08/16/2013,08/19/2013,Yes,Yes,North Carolina,8/16/2013,8/19/2013,3,2013,Q3,1
1886039,Nationstar Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,04/19/2016,04/19/2016,Yes,No,California,4/19/2016,4/19/2016,0,2016,Q2,0
1293540,"Northstar Location Services, LLC",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,FL,Web,03/20/2015,03/20/2015,Yes,No,Florida,3/20/2015,3/20/2015,0,2015,Q1,0
428813,BB&T Financial,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NC,Web,11/6/2013,12/6/2013,Yes,No,North Carolina,6/11/2013,6/12/2013,1,2013,Q2,0
1622478,Banco Popular de Puerto Rico,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",WA,Web,10/23/2015,10/23/2015,Yes,No,Washington,10/23/2015,10/23/2015,0,2015,Q4,0
2075259,Citibank,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",MA,Email,08/23/2016,08/24/2016,Yes,No,Massachusetts,8/23/2016,8/24/2016,1,2016,Q3,0
1646190,"Shellpoint Partners, LLC",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",GA,Web,9/11/2015,9/11/2015,Yes,No,Georgia,11/9/2015,11/9/2015,0,2015,Q4,0
998427,"Shellpoint Partners, LLC",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",VA,Web,08/23/2014,08/23/2014,Yes,Yes,Virginia,8/23/2014,8/23/2014,0,2014,Q3,1
417694,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,NY,Web,05/28/2013,05/28/2013,Yes,No,New York,5/28/2013,5/28/2013,0,2013,Q2,0
376086,Webster Bank,Conta Bancária ou Serviço Bancário,Depósitos e saques,CT,Email,8/4/2013,9/4/2013,Yes,No,Connecticut,4/8/2013,4/9/2013,1,2013,Q2,0
1651645,Wells Fargo & Company,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Phone,12/11/2015,12/11/2015,Yes,Yes,California,11/12/2015,11/12/2015,0,2015,Q4,1
2089418,Wells Fargo & Company,Conta Bancária ou Serviço Bancário,Depósitos e saques,CA,Phone,08/31/2016,08/31/2016,Yes,No,California,8/31/2016,8/31/2016,0,2016,Q3,0
280558,Navy FCU,Conta Bancária ou Serviço Bancário,"Fazendo/recebendo pagamentos, enviando dinheiro",NV,Email,01/30/2013,01/31/2013,Yes,No,Nevada,1/30/2013,1/31/2013,1,2013,Q1,0
1145398,Delbert Services,Empréstimo Consignado,Cobranças ou juros inesperados,NJ,Web,5/12/2014,5/12/2014,Yes,Yes,New Jersey,12/5/2014,12/5/2014,0,2014,Q4,1
1199508,Rushmore Loan Management Services LLC,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",TX,Web,01/20/2015,01/23/2015,Yes,No,Texas,1/20/2015,1/23/2015,3,2015,Q1,0
2054773,Capital One,Cartão de Crédito,Disputas de cobrança,GA,Web,9/8/2016,9/8/2016,Yes,Yes,Georgia,8/9/2016,8/9/2016,0,2016,Q3,1
1582423,"First Heritage Credit, LLC",Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,TN,Web,09/28/2015,09/30/2015,Yes,No,Tennessee,9/28/2015,9/30/2015,2,2015,Q3,0
538625,Banco Popular de Puerto Rico,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",PR,Postal mail,09/23/2013,09/24/2013,Yes,Yes,,9/23/2013,9/24/2013,1,2013,Q3,1
1054473,Discover,Cartão de Crédito,Disputas de cobrança,CA,Web,2/10/2014,2/10/2014,Yes,Yes,California,10/2/2014,10/2/2014,0,2014,Q4,1
818403,Resurgent Capital Services L.P.,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,MA,Web,04/22/2014,04/22/2014,Yes,Yes,Massachusetts,4/22/2014,4/22/2014,0,2014,Q2,1
1118713,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MD,Web,11/16/2014,11/16/2014,Yes,No,Maryland,11/16/2014,11/16/2014,0,2014,Q4,0
1928844,Freedom Mortgage,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",NY,Web,05/17/2016,05/17/2016,Yes,No,New York,5/17/2016,5/17/2016,0,2016,Q2,0
499972,Guaranteed Rate,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",NY,Web,08/22/2013,08/22/2013,Yes,Yes,New York,8/22/2013,8/22/2013,0,2013,Q3,1
517719,DHI Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Email,6/9/2013,6/9/2013,Yes,No,Florida,9/6/2013,9/6/2013,0,2013,Q3,0
807745,Embrace Home Loans Inc,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NJ,Phone,04/14/2014,04/17/2014,Yes,No,New Jersey,4/14/2014,4/17/2014,3,2014,Q2,0
1913125,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,VA,Web,7/5/2016,7/5/2016,Yes,No,Virginia,5/7/2016,5/7/2016,0,2016,Q2,0
1768667,Capital One,Cartão de Crédito,Disputas de cobrança,IL,Web,2/2/2016,2/2/2016,Yes,No,Illinois,2/2/2016,2/2/2016,0,2016,Q1,0
419123,Wells Fargo & Company,Cartão de Crédito,Fechamento/cancelamento de conta,GA,Web,05/29/2013,05/30/2013,Yes,No,Georgia,5/29/2013,5/30/2013,1,2013,Q2,0
927458,Bank of America,Conta Bancária ou Serviço Bancário,Depósitos e saques,MA,Email,8/7/2014,11/7/2014,Yes,No,Massachusetts,7/8/2014,7/11/2014,3,2014,Q3,0
1836097,Equifax,Relatório de Crédito,Monitoramento de crédito ou proteção de identidade,MO,Postal mail,03/16/2016,03/17/2016,Yes,No,Missouri,3/16/2016,3/17/2016,1,2016,Q1,0
566669,Toyota Motor Credit Corporation,Cobrança de Dívidas,Táticas de comunicação,CA,Postal mail,10/22/2013,10/23/2013,Yes,No,California,10/22/2013,10/23/2013,1,2013,Q4,0
570530,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",GA,Postal mail,10/24/2013,10/25/2013,Yes,No,Georgia,10/24/2013,10/25/2013,1,2013,Q4,0
1272787,TD Bank US Holding Company,Cartão de Crédito,Taxa de juros ou APR,HI,Web,7/3/2015,7/3/2015,Yes,No,Hawaii,3/7/2015,3/7/2015,0,2015,Q1,0
358921,Bank of America,Cartão de Crédito,Práticas de cobrança,GA,Web,03/18/2013,03/19/2013,Yes,Yes,Georgia,3/18/2013,3/19/2013,1,2013,Q1,1
1229228,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",IL,Web,6/2/2015,6/2/2015,Yes,No,Illinois,2/6/2015,2/6/2015,0,2015,Q1,0
375840,PNC Bank N.A.,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,GA,Email,5/4/2013,8/4/2013,Yes,No,Georgia,4/5/2013,4/8/2013,3,2013,Q2,0
1165405,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,12/20/2014,12/20/2014,Yes,No,California,12/20/2014,12/20/2014,0,2014,Q4,0
2016904,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,AL,Web,07/18/2016,07/19/2016,Yes,No,Alabama,7/18/2016,7/19/2016,1,2016,Q3,0
1999391,Nelnet,Empréstimo Estudantil,Lidando com meu credor ou agente,MD,Web,6/7/2016,8/7/2016,Yes,No,Maryland,7/6/2016,7/8/2016,2,2016,Q3,0
2040434,Experian,Relatório de Crédito,Investigação da empresa de relatório de crédito,KY,Web,1/8/2016,1/8/2016,Yes,No,Kentucky,8/1/2016,8/1/2016,0,2016,Q3,0
347396,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NJ,Phone,8/3/2013,11/3/2013,Yes,No,New Jersey,3/8/2013,3/11/2013,3,2013,Q1,0
796752,"Community Choice Financial, Inc.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,VA,Web,7/4/2014,7/4/2014,Yes,No,Virginia,4/7/2014,4/7/2014,0,2014,Q2,0
1878512,"JH Portfolio Debt Equities, LLC",Cobrança de Dívidas,Declarações ou representações falsas,FL,Web,04/13/2016,04/13/2016,Yes,No,Florida,4/13/2016,4/13/2016,0,2016,Q2,0
363083,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NJ,Web,03/22/2013,03/25/2013,Yes,No,New Jersey,3/22/2013,3/25/2013,3,2013,Q1,0
1401489,JPMorgan Chase & Co.,Empréstimo Estudantil,Lidando com meu credor ou agente,IN,Web,2/6/2015,2/6/2015,Yes,No,Indiana,6/2/2015,6/2/2015,0,2015,Q2,0
2001691,"Barrett Financial Group, L.L.C.",Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",AZ,Web,7/7/2016,08/31/2016,Yes,No,Arizona,7/7/2016,8/31/2016,55,2016,Q3,0
565091,"CL Holdings, LLC",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",FL,Web,10/21/2013,10/21/2013,Yes,No,Florida,10/21/2013,10/21/2013,0,2013,Q4,0
1400653,Bank of America,Empréstimo Imobiliário,Decisão de crédito / Subscrição,CA,Web,1/6/2015,1/6/2015,Yes,No,California,6/1/2015,6/1/2015,0,2015,Q2,0
865110,Synchrony Financial,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TX,Web,05/22/2014,05/22/2014,Yes,No,Texas,5/22/2014,5/22/2014,0,2014,Q2,0
546765,"HOVG, LLC",Cobrança de Dívidas,Táticas de comunicação,NV,Web,09/27/2013,09/27/2013,Yes,No,Nevada,9/27/2013,9/27/2013,0,2013,Q3,0
1163772,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",GA,Web,12/19/2014,12/19/2014,Yes,Yes,Georgia,12/19/2014,12/19/2014,0,2014,Q4,1
1436902,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Email,06/24/2015,06/26/2015,Yes,No,California,6/24/2015,6/26/2015,2,2015,Q2,0
1568925,Integrated Recovery Services,Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,CA,Web,09/17/2015,09/17/2015,No,No,California,9/17/2015,9/17/2015,0,2015,Q3,0
2072206,"Westlake Services, LLC",Empréstimo Pessoal,Contratação de empréstimo ou leasing,PA,Web,08/19/2016,08/22/2016,Yes,No,Pennsylvania,8/19/2016,8/22/2016,3,2016,Q3,0
340851,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,4/3/2013,4/3/2013,Yes,No,California,3/4/2013,3/4/2013,0,2013,Q1,0
553239,Bank of America,Conta Bancária ou Serviço Bancário,Depósitos e saques,NY,Web,6/10/2013,7/10/2013,Yes,No,New York,10/6/2013,10/7/2013,1,2013,Q4,0
1083416,Ally Financial Inc.,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,AL,Web,10/23/2014,10/23/2014,Yes,Yes,Alabama,10/23/2014,10/23/2014,0,2014,Q4,1
2029381,Equifax,Relatório de Crédito,Investigação da empresa de relatório de crédito,NJ,Web,07/25/2016,07/25/2016,Yes,No,New Jersey,7/25/2016,7/25/2016,0,2016,Q3,0
1388505,Bank of America,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,GA,Web,05/22/2015,05/22/2015,Yes,No,Georgia,5/22/2015,5/22/2015,0,2015,Q2,0
2134843,Vermont Student Assistance Corporation,Empréstimo Estudantil,Não consigo pagar meu empréstimo,VT,Web,09/27/2016,09/27/2016,Yes,Yes,Vermont,9/27/2016,9/27/2016,0,2016,Q3,1
1232865,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,AR,Web,10/2/2015,10/2/2015,Yes,No,Arkansas,2/10/2015,2/10/2015,0,2015,Q1,0
1670563,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,AZ,Web,11/24/2015,11/24/2015,Yes,No,Arizona,11/24/2015,11/24/2015,0,2015,Q4,0
2038597,TD Bank US Holding Company,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,CO,Web,07/30/2016,07/30/2016,Yes,No,Colorado,7/30/2016,7/30/2016,0,2016,Q3,0
1488600,"National Credit Systems,Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",MD,Phone,07/27/2015,07/29/2015,Yes,No,Maryland,7/27/2015,7/29/2015,2,2015,Q3,0
1366683,Wells Fargo & Company,Empréstimo Imobiliário,Decisão de crédito / Subscrição,CA,Web,8/5/2015,8/5/2015,Yes,No,California,5/8/2015,5/8/2015,0,2015,Q2,0
1781313,HSBC North America Holdings Inc.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",KY,Email,10/2/2016,12/2/2016,Yes,Yes,Kentucky,2/10/2016,2/12/2016,2,2016,Q1,1
886287,Citibank,Empréstimo Imobiliário,Processo de liquidação e custos,MI,Web,9/6/2014,11/6/2014,Yes,Yes,Michigan,6/9/2014,6/11/2014,2,2014,Q2,1
2099899,Amerisave,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",GA,Web,7/9/2016,7/9/2016,Yes,Yes,Georgia,9/7/2016,9/7/2016,0,2016,Q3,1
952271,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Declarações ou representações falsas,VA,Email,07/24/2014,07/28/2014,Yes,No,Virginia,7/24/2014,7/28/2014,4,2014,Q3,0
1439901,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Táticas de comunicação,TX,Web,06/26/2015,06/26/2015,Yes,No,Texas,6/26/2015,6/26/2015,0,2015,Q2,0
224171,Bank of America,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,GA,Email,8/1/2013,9/1/2013,Yes,No,Georgia,1/8/2013,1/9/2013,1,2013,Q1,0
1536166,"Pinnacle Recovery, Inc.",Cobrança de Dívidas,Táticas de comunicação,CA,Web,08/25/2015,08/25/2015,Yes,No,California,8/25/2015,8/25/2015,0,2015,Q3,0
1656723,USAA Savings,Transferências de Dinheiro,Fraude ou golpe,FL,Web,11/16/2015,11/16/2015,Yes,No,Florida,11/16/2015,11/16/2015,0,2015,Q4,0
724885,JPMorgan Chase & Co.,Cartão de Crédito,Atendimento ao cliente / Relações com o cliente,NY,Web,02/22/2014,02/22/2014,Yes,No,New York,2/22/2014,2/22/2014,0,2014,Q1,0
1339383,Swe Homes LP,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MD,Phone,04/21/2015,04/23/2015,Yes,No,Maryland,4/21/2015,4/23/2015,2,2015,Q2,0
869057,AES/PHEAA,Empréstimo Estudantil,Lidando com meu credor ou agente,MI,Web,05/27/2014,05/27/2014,Yes,Yes,Michigan,5/27/2014,5/27/2014,0,2014,Q2,1
1357877,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MA,Web,2/5/2015,2/5/2015,Yes,No,Massachusetts,5/2/2015,5/2/2015,0,2015,Q2,0
749520,U.S. Bancorp,Cartão de Crédito,Emissão não solicitada de cartão de crédito,NV,Web,7/3/2014,7/3/2014,Yes,No,Nevada,3/7/2014,3/7/2014,0,2014,Q1,0
2005500,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Web,10/7/2016,10/7/2016,Yes,No,California,7/10/2016,7/10/2016,0,2016,Q3,0
1963910,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Web,10/6/2016,10/6/2016,Yes,Yes,California,6/10/2016,6/10/2016,0,2016,Q2,1
1037226,Citibank,Cartão de Crédito,Fatura,NC,Web,09/19/2014,09/25/2014,Yes,Yes,North Carolina,9/19/2014,9/25/2014,6,2014,Q3,1
1901589,Capital One,Cartão de Crédito,Fechamento/cancelamento de conta,NY,Web,04/28/2016,04/28/2016,Yes,No,New York,4/28/2016,4/28/2016,0,2016,Q2,0
564164,Ford Motor Credit Company,Cobrança de Dívidas,Táticas de comunicação,CA,Web,10/18/2013,10/18/2013,Yes,Yes,California,10/18/2013,10/18/2013,0,2013,Q4,1
1766970,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Táticas de comunicação,TX,Web,1/2/2016,1/2/2016,Yes,No,Texas,2/1/2016,2/1/2016,0,2016,Q1,0
1254309,U.S. Bancorp,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Email,02/24/2015,3/3/2015,Yes,No,California,2/24/2015,3/3/2015,7,2015,Q1,0
938296,Synchrony Financial,Cartão de Crédito,Aumento/redução da linha de crédito,IN,Web,07/15/2014,07/15/2014,Yes,No,Indiana,7/15/2014,7/15/2014,0,2014,Q3,0
862001,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NC,Web,05/21/2014,05/21/2014,Yes,No,North Carolina,5/21/2014,5/21/2014,0,2014,Q2,0
1548972,ACE Cash Express Inc.,Empréstimo Consignado,Recebi um empréstimo que não solicitei,NY,Web,2/9/2015,2/9/2015,Yes,No,New York,9/2/2015,9/2/2015,0,2015,Q3,0
1552070,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,NY,Web,4/9/2015,4/9/2015,Yes,No,New York,9/4/2015,9/4/2015,0,2015,Q3,0
776109,BBVA Compass,Cartão de Crédito,Proteção de cartão de crédito / Dívida,AZ,Web,03/25/2014,03/25/2014,Yes,No,Arizona,3/25/2014,3/25/2014,0,2014,Q1,0
2157278,Wells Fargo & Company,Cartão de Crédito,Taxa de juros ou APR,MN,Web,12/10/2016,12/10/2016,Yes,Yes,Minnesota,10/12/2016,10/12/2016,0,2016,Q4,1
636461,U.S. Bancorp,Cobrança de Dívidas,Táticas de comunicação,,Phone,12/17/2013,12/23/2013,Yes,No,,12/17/2013,12/23/2013,6,2013,Q4,0
436016,"Navient Solutions, Inc.",Empréstimo Estudantil,Pagamento do empréstimo,PA,Web,06/18/2013,06/19/2013,Yes,No,Pennsylvania,6/18/2013,6/19/2013,1,2013,Q2,0
1950134,Citibank,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",VA,Web,2/6/2016,2/6/2016,Yes,No,Virginia,6/2/2016,6/2/2016,0,2016,Q2,0
1816225,Tenet HealthCare Corporation,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",GA,Web,3/3/2016,3/3/2016,Yes,No,Georgia,3/3/2016,3/3/2016,0,2016,Q1,0
898755,Experian,Relatório de Crédito,Incapaz de obter relatório de crédito/score,CA,Web,06/17/2014,06/17/2014,Yes,No,California,6/17/2014,6/17/2014,0,2014,Q2,0
458058,"SunTrust Banks, Inc.",Conta Bancária ou Serviço Bancário,Depósitos e saques,FL,Email,07/15/2013,07/17/2013,Yes,No,Florida,7/15/2013,7/17/2013,2,2013,Q3,0
1838017,Webster Bank,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",WA,Email,03/17/2016,03/21/2016,Yes,No,Washington,3/17/2016,3/21/2016,4,2016,Q1,0
1433130,ERC,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TX,Fax,06/23/2015,06/26/2015,Yes,No,Texas,6/23/2015,6/26/2015,3,2015,Q2,0
853602,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",FL,Phone,05/15/2014,05/19/2014,Yes,No,Florida,5/15/2014,5/19/2014,4,2014,Q2,0
1668560,TCF National Bank,Conta Bancária ou Serviço Bancário,Depósitos e saques,MN,Phone,11/23/2015,11/30/2015,Yes,No,Minnesota,11/23/2015,11/30/2015,7,2015,Q4,0
1460636,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Declarações ou representações falsas,FL,Web,9/7/2015,9/7/2015,Yes,Yes,Florida,7/9/2015,7/9/2015,0,2015,Q3,1
1975174,Citibank,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",MI,Web,06/20/2016,06/20/2016,Yes,No,Michigan,6/20/2016,6/20/2016,0,2016,Q2,0
2088640,Citibank,Cartão de Crédito,Aumento/redução da linha de crédito,NY,Web,08/30/2016,08/30/2016,Yes,Yes,New York,8/30/2016,8/30/2016,0,2016,Q3,1
489215,"Expert Global Solutions, Inc.",Empréstimo Estudantil,Problemas ao não conseguir pagar,NC,Email,08/13/2013,9/9/2013,Yes,Yes,North Carolina,8/13/2013,9/9/2013,27,2013,Q3,1
1214635,Capital One,Cartão de Crédito,Fechamento/cancelamento de conta,FL,Web,01/28/2015,01/28/2015,Yes,No,Florida,1/28/2015,1/28/2015,0,2015,Q1,0
1341039,Synchrony Financial,Cartão de Crédito,Multa por atraso,NY,Web,04/22/2015,04/22/2015,Yes,No,New York,4/22/2015,4/22/2015,0,2015,Q2,0
1789318,Synchrony Financial,Cartão de Crédito,Disputas de cobrança,,Fax,02/16/2016,02/17/2016,Yes,No,,2/16/2016,2/17/2016,1,2016,Q1,0
2083122,Amex,Cartão de Crédito,Recompensas,IL,Web,08/26/2016,08/26/2016,Yes,No,Illinois,8/26/2016,8/26/2016,0,2016,Q3,0
1532045,U.S. Bancorp,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",MN,Web,08/23/2015,08/23/2015,Yes,No,Minnesota,8/23/2015,8/23/2015,0,2015,Q3,0
390425,"Seterus, Inc.",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,04/25/2013,04/25/2013,Yes,No,Florida,4/25/2013,4/25/2013,0,2013,Q2,0
1989648,State Farm Bank,Empréstimo Imobiliário,Decisão de crédito / Subscrição,CA,Web,06/28/2016,06/29/2016,Yes,No,California,6/28/2016,6/29/2016,1,2016,Q2,0
270389,Wells Fargo & Company,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,NE,Email,01/29/2013,01/31/2013,Yes,No,Nebraska,1/29/2013,1/31/2013,2,2013,Q1,0
551461,EverBank,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CT,Web,3/10/2013,3/10/2013,Yes,No,Connecticut,10/3/2013,10/3/2013,0,2013,Q4,0
1837953,TD Bank US Holding Company,Cartão de Crédito,Disputas de cobrança,MA,Web,03/17/2016,03/17/2016,Yes,No,Massachusetts,3/17/2016,3/17/2016,0,2016,Q1,0
1793231,Capital One,Cartão de Crédito,Fatura,CA,Web,02/19/2016,02/19/2016,Yes,No,California,2/19/2016,2/19/2016,0,2016,Q1,0
362287,"SunTrust Banks, Inc.",Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",VA,Web,03/21/2013,03/22/2013,Yes,Yes,Virginia,3/21/2013,3/22/2013,1,2013,Q1,1
1558490,USAA Savings,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",AP,Web,10/9/2015,10/9/2015,Yes,No,,9/10/2015,9/10/2015,0,2015,Q3,0
